Article,Page count,,,,,Article IDs from already invoiced,Invoiced month
,,,,,,bcr-2020-236415,Jan-21
,,,,,,bcr-2020-236420,Jan-21
,,,,,,bcr-2020-236427,Jan-21
,,,,,,bcr-2020-236433,Jan-21
,,,,,,bcr-2020-236449,Jan-21
,,,,,,bcr-2020-236469,Jan-21
,,,,,,bcr-2020-236477,Jan-21
,,,,,,bcr-2020-236513,Jan-21
,,,,,,bcr-2020-236521,Jan-21
,,,,,,bcr-2020-236634,Jan-21
,,,,,,bcr-2020-236643,Jan-21
,,,,,,bcr-2020-236655,Jan-21
,,,,,,bcr-2020-236661,Jan-21
,,,,,,bcr-2020-236666,Jan-21
,,,,,,bcr-2020-236682,Jan-21
,,,,,,bcr-2020-236685,Jan-21
,,,,,,bcr-2020-236695,Jan-21
,,,,,,bcr-2020-236704,Jan-21
,,,,,,bcr-2020-236723,Jan-21
,,,,,,bcr-2020-236732,Jan-21
,,,,,,bcr-2020-236773,Jan-21
,,,,,,bcr-2020-236800,Jan-21
,,,,,,bcr-2020-236821,Jan-21
,,,,,,bcr-2020-236828,Jan-21
,,,,,,bcr-2020-236855,Jan-21
,,,,,,bcr-2020-236867,Jan-21
,,,,,,bcr-2020-236881,Jan-21
,,,,,,bcr-2020-236893,Jan-21
,,,,,,bcr-2020-236894,Jan-21
,,,,,,bcr-2020-236913,Jan-21
,,,,,,bcr-2020-236923,Jan-21
,,,,,,bcr-2020-236934,Jan-21
,,,,,,bcr-2020-236966,Jan-21
,,,,,,bcr-2020-236971,Jan-21
,,,,,,bcr-2020-236972,Jan-21
,,,,,,bcr-2020-236987,Jan-21
,,,,,,bcr-2020-236990,Jan-21
,,,,,,bcr-2020-236993,Jan-21
,,,,,,bcr-2020-237015,Jan-21
,,,,,,bcr-2020-237017,Jan-21
,,,,,,bcr-2020-237031,Jan-21
,,,,,,bcr-2020-237053,Jan-21
,,,,,,bcr-2020-237061,Jan-21
,,,,,,bcr-2020-237063,Jan-21
,,,,,,bcr-2020-237085,Jan-21
,,,,,,bcr-2020-237105,Jan-21
,,,,,,bcr-2020-237120,Jan-21
,,,,,,bcr-2020-237122,Jan-21
,,,,,,bcr-2020-237129,Jan-21
,,,,,,bcr-2020-237154,Jan-21
,,,,,,bcr-2020-237161,Jan-21
,,,,,,bcr-2020-237170,Jan-21
,,,,,,bcr-2020-237208,Jan-21
,,,,,,bcr-2020-237214,Jan-21
,,,,,,bcr-2020-237228,Jan-21
,,,,,,bcr-2020-237232,Jan-21
,,,,,,bcr-2020-237243,Jan-21
,,,,,,bcr-2020-237247,Jan-21
,,,,,,bcr-2020-237257,Jan-21
,,,,,,bcr-2020-237258,Jan-21
,,,,,,bcr-2020-237264,Jan-21
,,,,,,bcr-2020-237307,Jan-21
,,,,,,bcr-2020-237317,Jan-21
,,,,,,bcr-2020-237331,Jan-21
,,,,,,bcr-2020-237333,Jan-21
,,,,,,bcr-2020-237340,Jan-21
,,,,,,bcr-2020-237341,Jan-21
,,,,,,bcr-2020-237393,Jan-21
,,,,,,bcr-2020-237398,Jan-21
,,,,,,bcr-2020-237402,Jan-21
,,,,,,bcr-2020-237419,Jan-21
,,,,,,bcr-2020-237424,Jan-21
,,,,,,bcr-2020-237462,Jan-21
,,,,,,bcr-2020-237482,Jan-21
,,,,,,bcr-2020-237491,Jan-21
,,,,,,bcr-2020-237505,Jan-21
,,,,,,bcr-2020-237507,Jan-21
,,,,,,bcr-2020-237509,Jan-21
,,,,,,bcr-2020-237512,Jan-21
,,,,,,bcr-2020-237529,Jan-21
,,,,,,bcr-2020-237536,Jan-21
,,,,,,bcr-2020-237543,Jan-21
,,,,,,bcr-2020-237549,Jan-21
,,,,,,bcr-2020-237573,Jan-21
,,,,,,bcr-2020-237586,Jan-21
,,,,,,bcr-2020-237591,Jan-21
,,,,,,bcr-2020-237592,Jan-21
,,,,,,bcr-2020-237603,Jan-21
,,,,,,bcr-2020-237610,Jan-21
,,,,,,bcr-2020-237622,Jan-21
,,,,,,bcr-2020-237626,Jan-21
,,,,,,bcr-2020-237638,Jan-21
,,,,,,bcr-2020-237670,Jan-21
,,,,,,bcr-2020-237683,Jan-21
,,,,,,bcr-2020-237690,Jan-21
,,,,,,bcr-2020-237700,Jan-21
,,,,,,bcr-2020-237740,Jan-21
,,,,,,bcr-2020-237758,Jan-21
,,,,,,bcr-2020-237761,Jan-21
,,,,,,bcr-2020-237789,Jan-21
,,,,,,bcr-2020-237798,Jan-21
,,,,,,bcr-2020-237799,Jan-21
,,,,,,bcr-2020-237810,Jan-21
,,,,,,bcr-2020-237814,Jan-21
,,,,,,bcr-2020-237824,Jan-21
,,,,,,bcr-2020-237827,Jan-21
,,,,,,bcr-2020-237836,Jan-21
,,,,,,bcr-2020-237839,Jan-21
,,,,,,bcr-2020-237842,Jan-21
,,,,,,bcr-2020-237868,Jan-21
,,,,,,bcr-2020-237939,Jan-21
,,,,,,bcr-2020-237950,Jan-21
,,,,,,bcr-2020-237960,Jan-21
,,,,,,bcr-2020-237975,Jan-21
,,,,,,bcr-2020-237978,Jan-21
,,,,,,bcr-2020-237987,Jan-21
,,,,,,bcr-2020-238006,Jan-21
,,,,,,bcr-2020-238016,Jan-21
,,,,,,bcr-2020-238019,Jan-21
,,,,,,bcr-2020-238047,Jan-21
,,,,,,bcr-2020-238069,Jan-21
,,,,,,bcr-2020-238077,Jan-21
,,,,,,bcr-2020-238079,Jan-21
,,,,,,bcr-2020-238097,Jan-21
,,,,,,bcr-2020-238100,Jan-21
,,,,,,bcr-2020-238112,Jan-21
,,,,,,bcr-2020-238131,Jan-21
,,,,,,bcr-2020-238145,Jan-21
,,,,,,bcr-2020-238161,Jan-21
,,,,,,bcr-2020-238173,Jan-21
,,,,,,bcr-2020-238183,Jan-21
,,,,,,bcr-2020-238199,Jan-21
,,,,,,bcr-2020-238200,Jan-21
,,,,,,bcr-2020-238210,Jan-21
,,,,,,bcr-2020-238214,Jan-21
,,,,,,bcr-2020-238216,Jan-21
,,,,,,bcr-2020-238235,Jan-21
,,,,,,bcr-2020-238252,Jan-21
,,,,,,bcr-2020-238271,Jan-21
,,,,,,bcr-2020-238317,Jan-21
,,,,,,bcr-2020-238318,Jan-21
,,,,,,bcr-2020-238320,Jan-21
,,,,,,bcr-2020-238337,Jan-21
,,,,,,bcr-2020-238345,Jan-21
,,,,,,bcr-2020-238363,Jan-21
,,,,,,bcr-2020-238371,Jan-21
,,,,,,bcr-2020-238378,Jan-21
,,,,,,bcr-2020-238385,Jan-21
,,,,,,bcr-2020-238390,Jan-21
,,,,,,bcr-2020-238400,Jan-21
,,,,,,bcr-2020-238404,Jan-21
,,,,,,bcr-2020-238406,Jan-21
,,,,,,bcr-2020-238413,Jan-21
,,,,,,bcr-2020-238418,Jan-21
,,,,,,bcr-2020-238430,Jan-21
,,,,,,bcr-2020-238437,Jan-21
,,,,,,bcr-2020-238445,Jan-21
,,,,,,bcr-2020-238461,Jan-21
,,,,,,bcr-2020-238462,Jan-21
,,,,,,bcr-2020-238466,Jan-21
,,,,,,bcr-2020-238477,Jan-21
,,,,,,bcr-2020-238514,Jan-21
,,,,,,bcr-2020-238522,Jan-21
,,,,,,bcr-2020-238537,Jan-21
,,,,,,bcr-2020-238554,Jan-21
,,,,,,bcr-2020-238562,Jan-21
,,,,,,bcr-2020-238567,Jan-21
,,,,,,bcr-2020-238572,Jan-21
,,,,,,bcr-2020-238578,Jan-21
,,,,,,bcr-2020-238589,Jan-21
,,,,,,bcr-2020-238593,Jan-21
,,,,,,bcr-2020-238604,Jan-21
,,,,,,bcr-2020-238620,Jan-21
,,,,,,bcr-2020-238625,Jan-21
,,,,,,bcr-2020-238628,Jan-21
,,,,,,bcr-2020-238635,Jan-21
,,,,,,bcr-2020-238645,Jan-21
,,,,,,bcr-2020-238665,Jan-21
,,,,,,bcr-2020-238681,Jan-21
,,,,,,bcr-2020-238690,Jan-21
,,,,,,bcr-2020-238697,Jan-21
,,,,,,bcr-2020-238716,Jan-21
,,,,,,bcr-2020-238727,Jan-21
,,,,,,bcr-2020-238744,Jan-21
,,,,,,bcr-2020-238745,Jan-21
,,,,,,bcr-2020-238746,Jan-21
,,,,,,bcr-2020-238764,Jan-21
,,,,,,bcr-2020-238775,Jan-21
,,,,,,bcr-2020-238784,Jan-21
,,,,,,bcr-2020-238802,Jan-21
,,,,,,bcr-2020-238804,Jan-21
,,,,,,bcr-2020-238816,Jan-21
,,,,,,bcr-2020-238836,Jan-21
,,,,,,bcr-2020-238846,Jan-21
,,,,,,bcr-2020-238863,Jan-21
,,,,,,bcr-2020-238872,Jan-21
,,,,,,bcr-2020-238898,Jan-21
,,,,,,bcr-2020-238906,Jan-21
,,,,,,bcr-2020-238928,Jan-21
,,,,,,bcr-2020-238930,Jan-21
,,,,,,bcr-2020-238935,Jan-21
,,,,,,bcr-2020-238944,Jan-21
,,,,,,bcr-2020-238970,Jan-21
,,,,,,bcr-2020-238998,Jan-21
,,,,,,bcr-2020-239021,Jan-21
,,,,,,bcr-2020-239024,Jan-21
,,,,,,bcr-2020-239035,Jan-21
,,,,,,bcr-2020-239039,Jan-21
,,,,,,bcr-2020-239056,Jan-21
,,,,,,bcr-2020-239097,Jan-21
,,,,,,bcr-2020-239130,Jan-21
,,,,,,bcr-2020-239151,Jan-21
,,,,,,bcr-2020-239178,Jan-21
,,,,,,bcr-2020-239196,Jan-21
,,,,,,bcr-2020-239199,Jan-21
,,,,,,bcr-2020-239205,Jan-21
,,,,,,bcr-2020-239206,Jan-21
,,,,,,bcr-2020-239211,Jan-21
,,,,,,bcr-2020-239236,Jan-21
,,,,,,bcr-2020-239254,Jan-21
,,,,,,bcr-2020-239259,Jan-21
,,,,,,bcr-2020-239265,Jan-21
,,,,,,bcr-2020-239278,Jan-21
,,,,,,bcr-2020-239286,Jan-21
,,,,,,bcr-2020-239306,Jan-21
,,,,,,bcr-2020-239315,Jan-21
,,,,,,bcr-2020-239319,Jan-21
,,,,,,bcr-2020-239339,Jan-21
,,,,,,bcr-2020-239344,Jan-21
,,,,,,bcr-2020-239355,Jan-21
,,,,,,bcr-2020-239356,Jan-21
,,,,,,bcr-2020-239361,Jan-21
,,,,,,bcr-2020-239368,Jan-21
,,,,,,bcr-2020-239381,Jan-21
,,,,,,bcr-2020-239394,Jan-21
,,,,,,bcr-2020-239407,Jan-21
,,,,,,bcr-2020-239428,Jan-21
,,,,,,bcr-2020-239438,Jan-21
,,,,,,bcr-2020-239456,Jan-21
,,,,,,bcr-2020-239483,Jan-21
,,,,,,bcr-2020-239513,Jan-21
,,,,,,bcr-2020-239517,Jan-21
,,,,,,bcr-2020-239518,Jan-21
,,,,,,bcr-2020-239535,Jan-21
,,,,,,bcr-2020-239548,Jan-21
,,,,,,bcr-2020-239554,Jan-21
,,,,,,bcr-2020-239573,Jan-21
,,,,,,bcr-2020-239601,Jan-21
,,,,,,bcr-2020-239658,Jan-21
,,,,,,bcr-2020-239667,Jan-21
,,,,,,bcr-2020-239687,Jan-21
,,,,,,bcr-2020-239705,Jan-21
,,,,,,bcr-2020-239706,Jan-21
,,,,,,bcr-2020-239740,Jan-21
,,,,,,bcr-2020-239745,Jan-21
,,,,,,bcr-2020-239750,Jan-21
,,,,,,bcr-2020-239773,Jan-21
,,,,,,bcr-2020-239782,Jan-21
,,,,,,bcr-2020-239817,Jan-21
,,,,,,bcr-2020-239842,Jan-21
,,,,,,bcr-2020-239860,Jan-21
,,,,,,bcr-2020-239890,Jan-21
,,,,,,bcr-2020-239892,Jan-21
,,,,,,bcr-2020-239910,Jan-21
,,,,,,bcr-2020-239940,Jan-21
,,,,,,bcr-2020-239945,Jan-21
,,,,,,bcr-2020-239953,Jan-21
,,,,,,bcr-2020-239969,Jan-21
,,,,,,bcr-2020-239989,Jan-21
,,,,,,bcr-2020-240048,Jan-21
,,,,,,bcr-2020-240052,Jan-21
,,,,,,bcr-2020-240056,Jan-21
,,,,,,bcr-2020-240075,Jan-21
,,,,,,bcr-2020-240093,Jan-21
,,,,,,bcr-2020-240095,Jan-21
,,,,,,bcr-2020-240127,Jan-21
,,,,,,bcr-2020-240128,Jan-21
,,,,,,bcr-2020-240141,Jan-21
,,,,,,bcr-2020-240150,Jan-21
,,,,,,bcr-2020-240174,Jan-21
,,,,,,bcr-2020-240178,Jan-21
,,,,,,bcr-2020-240270,Jan-21
,,,,,,bcr-2020-240282,Jan-21
,,,,,,bcr-2020-240328,Jan-21
,,,,,,bcr-2020-240361,Jan-21
,,,,,,bcr-2020-240376,Jan-21
,,,,,,bcr-2020-240390,Jan-21
,,,,,,bcr-2020-240426,Jan-21
,,,,,,bcr-2020-240452,Jan-21
,,,,,,bcr-2020-240456,Jan-21
,,,,,,bcr-2020-240475,Jan-21
,,,,,,bcr-2020-240483,Jan-21
,,,,,,bcr-2020-240493,Jan-21
,,,,,,bcr-2020-240497,Jan-21
,,,,,,bcr-2020-240567,Jan-21
,,,,,,bcr-2020-240701,Jan-21
,,,,,,bcr-2020-240757,Jan-21
,,,,,,bcr-2020-240802,Jan-21
,,,,,,bcr-2020-240813,Jan-21
,,,,,,bcr-2020-240836,Jan-21
,,,,,,bcr-2020-240879,Jan-21
,,,,,,bcr-2020-240905,Jan-21
,,,,,,bcr-2020-240926,Jan-21
,,,,,,bcr-2020-240931,Jan-21
,,,,,,bcr-2020-240932,Jan-21
,,,,,,bcr-2020-240948,Jan-21
,,,,,,bcr-2020-241002,Jan-21
,,,,,,bcr-2020-241015,Jan-21
,,,,,,bcr-2020-241027,Jan-21
,,,,,,bcr-2020-241041,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bjophthalmol-2019-315550,Jan-21
,,,,,,bjophthalmol-2020-317020,Jan-21
,,,,,,bjophthalmol-2020-317105,Jan-21
,,,,,,bjophthalmol-2020-317176,Jan-21
,,,,,,bjophthalmol-2020-317247,Jan-21
,,,,,,bjophthalmol-2020-317262,Jan-21
,,,,,,bjophthalmol-2020-317391,Jan-21
,,,,,,bjophthalmol-2020-317506,Jan-21
,,,,,,bjophthalmol-2020-317562,Jan-21
,,,,,,bjophthalmol-2020-317563,Jan-21
,,,,,,bjophthalmol-2020-317632,Jan-21
,,,,,,bjophthalmol-2020-317636,Jan-21
,,,,,,bjophthalmol-2020-317772,Jan-21
,,,,,,bjophthalmol-2020-317800,Jan-21
,,,,,,bjophthalmol-2020-317811,Jan-21
,,,,,,bjophthalmol-2020-317825,Jan-21
,,,,,,bjophthalmol-2020-317832,Jan-21
,,,,,,bjophthalmol-2020-317890,Jan-21
,,,,,,bjophthalmol-2020-317891,Jan-21
,,,,,,bjophthalmol-2020-317948,Jan-21
,,,,,,bjophthalmol-2020-317949,Jan-21
,,,,,,bjophthalmol-2020-317983,Jan-21
,,,,,,bjophthalmol-2020-317997,Jan-21
,,,,,,bjophthalmol-2020-318063,Jan-21
,,,,,,bjophthalmol-2020-318092,Jan-21
,,,,,,bjophthalmol-2020-318095,Jan-21
,,,,,,bjophthalmol-2020-318126,Jan-21
,,,,,,bjophthalmol-2020-318166,Jan-21
,,,,,,bjophthalmol-2020-318191,Jan-21
,,,,,,bjophthalmol-2020-318246,Jan-21
,,,,,,bjophthalmol-2020-318286,Jan-21
,,,,,,bjophthalmol-2020-318304,Jan-21
,,,,,,bjophthalmol-2020-318334,Jan-21
,,,,,,bjophthalmol-2020-318337,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bjsports-2019-101718,Jan-21
,,,,,,bjsports-2020-102368,Jan-21
,,,,,,bjsports-2020-102369,Jan-21
,,,,,,bjsports-2020-102446,Jan-21
,,,,,,bjsports-2020-102520,Jan-21
,,,,,,bjsports-2020-102533,Jan-21
,,,,,,bjsports-2020-102723,Jan-21
,,,,,,bjsports-2020-102740,Jan-21
,,,,,,bjsports-2020-102892,Jan-21
,,,,,,bjsports-2020-102921,Jan-21
,,,,,,bjsports-2020-102945,Jan-21
,,,,,,bjsports-2020-103131,Jan-21
,,,,,,bjsports-2020-103140,Jan-21
,,,,,,bjsports-2020-103146,Jan-21
,,,,,,bjsports-2020-103147,Jan-21
,,,,,,bjsports-2020-103148,Jan-21
,,,,,,bjsports-2020-103226,Jan-21
,,,,,,bjsports-2020-103270,Jan-21
,,,,,,bjsports-2020-103277,Jan-21
,,,,,,bjsports-2020-103316,Jan-21
,,,,,,bjsports-2020-103319,Jan-21
,,,,,,bjsports-2020-103400,Jan-21
,,,,,,bjsports-2020-103430,Jan-21
,,,,,,bjsports-2020-103481,Jan-21
,,,,,,bjsports-2020-103511,Jan-21
,,,,,,bjsports-2020-103544,Jan-21
,,,,,,bjsports-2020-103563,Jan-21
,,,,,,bjsports-2020-103635,Jan-21
,,,,,,bjsports-2020-103751,Jan-21
,,,,,,bjsports-2021-103922,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjdrc-2020-001215,Jan-21
,,,,,,bmjdrc-2020-001340,Jan-21
,,,,,,bmjdrc-2020-001433,Jan-21
,,,,,,bmjdrc-2020-001557,Jan-21
,,,,,,bmjdrc-2020-001657,Jan-21
,,,,,,bmjdrc-2020-001698,Jan-21
,,,,,,bmjdrc-2020-001731,Jan-21
,,,,,,bmjdrc-2020-001765,Jan-21
,,,,,,bmjdrc-2020-001787,Jan-21
,,,,,,bmjdrc-2020-001797,Jan-21
,,,,,,bmjdrc-2020-001801,Jan-21
,,,,,,bmjdrc-2020-001802,Jan-21
,,,,,,bmjdrc-2020-001803,Jan-21
,,,,,,bmjdrc-2020-001813,Jan-21
,,,,,,bmjdrc-2020-001821,Jan-21
,,,,,,bmjdrc-2020-001830,Jan-21
,,,,,,bmjdrc-2020-001840,Jan-21
,,,,,,bmjdrc-2020-001847,Jan-21
,,,,,,bmjdrc-2020-001858,Jan-21
,,,,,,bmjdrc-2020-001861,Jan-21
,,,,,,bmjdrc-2020-001929,Jan-21
,,,,,,bmjdrc-2020-001934,Jan-21
,,,,,,bmjdrc-2020-001948,Jan-21
,,,,,,bmjdrc-2020-002035,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjebm-2020-111393,Jan-21
,,,,,,bmjebm-2020-111397,Jan-21
,,,,,,bmjebm-2020-111491,Jan-21
,,,,,,bmjebm-2020-111522,Jan-21
,,,,,,bmjebm-2020-111527,Jan-21
,,,,,,bmjebm-2020-111592,Jan-21
,,,,,,bmjebm-2020-111617,Jan-21
,,,,,,bmjebm-2020-111649,Jan-21
,,,,,,bmjebm-2020-111650,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjgast-2020-000497,Jan-21
,,,,,,bmjgast-2020-000531,Jan-21
,,,,,,bmjgast-2020-000535,Jan-21
,,,,,,bmjgast-2020-000538,Jan-21
,,,,,,bmjgast-2020-000544,Jan-21
,,,,,,bmjgast-2020-000555,Jan-21
,,,,,,bmjgast-2020-000556,Jan-21
,,,,,,bmjgast-2020-000558,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjgh-2020-002439,Jan-21
,,,,,,bmjgh-2020-002705,Jan-21
,,,,,,bmjgh-2020-003045,Jan-21
,,,,,,bmjgh-2020-003047,Jan-21
,,,,,,bmjgh-2020-003126,Jan-21
,,,,,,bmjgh-2020-003176,Jan-21
,,,,,,bmjgh-2020-003221,Jan-21
,,,,,,bmjgh-2020-003229,Jan-21
,,,,,,bmjgh-2020-003248,Jan-21
,,,,,,bmjgh-2020-003307,Jan-21
,,,,,,bmjgh-2020-003451,Jan-21
,,,,,,bmjgh-2020-003455,Jan-21
,,,,,,bmjgh-2020-003456,Jan-21
,,,,,,bmjgh-2020-003499,Jan-21
,,,,,,bmjgh-2020-003600,Jan-21
,,,,,,bmjgh-2020-003621,Jan-21
,,,,,,bmjgh-2020-003639,Jan-21
,,,,,,bmjgh-2020-003677,Jan-21
,,,,,,bmjgh-2020-003773,Jan-21
,,,,,,bmjgh-2020-003789,Jan-21
,,,,,,bmjgh-2020-003835,Jan-21
,,,,,,bmjgh-2020-003836,Jan-21
,,,,,,bmjgh-2020-003844,Jan-21
,,,,,,bmjgh-2020-003852,Jan-21
,,,,,,bmjgh-2020-003896,Jan-21
,,,,,,bmjgh-2020-003934,Jan-21
,,,,,,bmjgh-2020-003936,Jan-21
,,,,,,bmjgh-2020-003943,Jan-21
,,,,,,bmjgh-2020-004008,Jan-21
,,,,,,bmjgh-2020-004014,Jan-21
,,,,,,bmjgh-2020-004022,Jan-21
,,,,,,bmjgh-2020-004068,Jan-21
,,,,,,bmjgh-2020-004087,Jan-21
,,,,,,bmjgh-2020-004145,Jan-21
,,,,,,bmjgh-2020-004193,Jan-21
,,,,,,bmjgh-2020-004198,Jan-21
,,,,,,bmjgh-2020-004275,Jan-21
,,,,,,bmjgh-2020-004296,Jan-21
,,,,,,bmjgh-2020-004408,Jan-21
,,,,,,bmjgh-2020-004479,Jan-21
,,,,,,bmjgh-2020-004508,Jan-21
,,,,,,bmjgh-2020-004539,Jan-21
,,,,,,bmjgh-2020-004684,Jan-21
,,,,,,bmjgh-2020-004685,Jan-21
,,,,,,bmjgh-2020-004686,Jan-21
,,,,,,bmjgh-2020-004750,Jan-21
,,,,,,bmjgh-2020-004757,Jan-21
,,,,,,bmjgh-2020-004896,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjhci-2020-100245,Jan-21
,,,,,,bmjhci-2020-100254,Jan-21
,,,,,,bmjhci-2020-100256,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjinnov-2020-000420,Jan-21
,,,,,,bmjinnov-2020-000427,Jan-21
,,,,,,bmjinnov-2020-000456,Jan-21
,,,,,,bmjinnov-2020-000468,Jan-21
,,,,,,bmjinnov-2020-000494,Jan-21
,,,,,,bmjinnov-2020-000513,Jan-21
,,,,,,bmjinnov-2020-000524,Jan-21
,,,,,,bmjinnov-2020-000534,Jan-21
,,,,,,bmjinnov-2020-000542,Jan-21
,,,,,,bmjinnov-2020-000549,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjno-2020-000084,Jan-21
,,,,,,bmjno-2020-000095,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjnph-2020-000106,Jan-21
,,,,,,bmjnph-2020-000151,Jan-21
,,,,,,bmjnph-2020-000165,Jan-21
,,,,,,bmjnph-2020-000173,Jan-21
,,,,,,bmjnph-2020-000178,Jan-21
,,,,,,bmjnph-2020-000183,Jan-21
,,,,,,bmjnph-2020-000184,Jan-21
,,,,,,bmjnph-2020-000192,Jan-21
,,,,,,bmjnph-2020-000193,Jan-21
,,,,,,,Jan-21
,,,,,,,Jan-21
,,,,,,bmjopen-2019-029612,Jan-21
,,,,,,bmjopen-2019-034844,Jan-21
,,,,,,bmjopen-2019-036041,Jan-21
,,,,,,bmjopen-2019-036403,Jan-21
,,,,,,bmjopen-2020-037103,Jan-21
,,,,,,bmjopen-2020-037128,Jan-21
,,,,,,bmjopen-2020-037269,Jan-21
,,,,,,bmjopen-2020-037340,Jan-21
,,,,,,bmjopen-2020-037341,Jan-21
,,,,,,bmjopen-2020-037536,Jan-21
,,,,,,bmjopen-2020-037629,Jan-21
,,,,,,bmjopen-2020-037654,Jan-21
,,,,,,bmjopen-2020-037667,Jan-21
,,,,,,bmjopen-2020-037669,Jan-21
,,,,,,bmjopen-2020-037784,Jan-21
,,,,,,bmjopen-2020-037793,Jan-21
,,,,,,bmjopen-2020-037920,Jan-21
,,,,,,bmjopen-2020-037955,Jan-21
,,,,,,bmjopen-2020-038088,Jan-21
,,,,,,bmjopen-2020-038129,Jan-21
,,,,,,bmjopen-2020-038198,Jan-21
,,,,,,bmjopen-2020-038199,Jan-21
,,,,,,bmjopen-2020-038324,Jan-21
,,,,,,bmjopen-2020-038326,Jan-21
,,,,,,bmjopen-2020-038360,Jan-21
,,,,,,bmjopen-2020-038375,Jan-21
,,,,,,bmjopen-2020-038411,Jan-21
,,,,,,bmjopen-2020-038450,Jan-21
,,,,,,bmjopen-2020-038452,Jan-21
,,,,,,bmjopen-2020-038455,Jan-21
,,,,,,bmjopen-2020-038457,Jan-21
,,,,,,bmjopen-2020-038489,Jan-21
,,,,,,bmjopen-2020-038503,Jan-21
,,,,,,bmjopen-2020-038677,Jan-21
,,,,,,bmjopen-2020-038707,Jan-21
,,,,,,bmjopen-2020-038761,Jan-21
,,,,,,bmjopen-2020-038777,Jan-21
,,,,,,bmjopen-2020-038787,Jan-21
,,,,,,bmjopen-2020-038854,Jan-21
,,,,,,bmjopen-2020-038867,Jan-21
,,,,,,bmjopen-2020-038889corr1,Jan-21
,,,,,,bmjopen-2020-038902,Jan-21
,,,,,,bmjopen-2020-038909,Jan-21
,,,,,,bmjopen-2020-038954,Jan-21
,,,,,,bmjopen-2020-038975,Jan-21
,,,,,,bmjopen-2020-038980,Jan-21
,,,,,,bmjopen-2020-038999,Jan-21
,,,,,,bmjopen-2020-039070,Jan-21
,,,,,,bmjopen-2020-039076,Jan-21
,,,,,,bmjopen-2020-039118,Jan-21
,,,,,,bmjopen-2020-039183,Jan-21
,,,,,,bmjopen-2020-039189,Jan-21
,,,,,,bmjopen-2020-039211,Jan-21
,,,,,,bmjopen-2020-039228,Jan-21
,,,,,,bmjopen-2020-039229,Jan-21
,,,,,,bmjopen-2020-039292,Jan-21
,,,,,,bmjopen-2020-039344,Jan-21
,,,,,,bmjopen-2020-039358,Jan-21
,,,,,,bmjopen-2020-039363,Jan-21
,,,,,,bmjopen-2020-039412,Jan-21
,,,,,,bmjopen-2020-039456,Jan-21
,,,,,,bmjopen-2020-039483,Jan-21
,,,,,,bmjopen-2020-039616,Jan-21
,,,,,,bmjopen-2020-039670,Jan-21
,,,,,,bmjopen-2020-039706,Jan-21
,,,,,,bmjopen-2020-039723,Jan-21
,,,,,,bmjopen-2020-039745,Jan-21
,,,,,,bmjopen-2020-039752,Jan-21
,,,,,,bmjopen-2020-039757,Jan-21
,,,,,,bmjopen-2020-039760,Jan-21
,,,,,,bmjopen-2020-039770,Jan-21
,,,,,,bmjopen-2020-039777,Jan-21
,,,,,,bmjopen-2020-039788,Jan-21
,,,,,,bmjopen-2020-039810,Jan-21
,,,,,,bmjopen-2020-039813,Jan-21
,,,,,,bmjopen-2020-039857,Jan-21
,,,,,,bmjopen-2020-039869,Jan-21
,,,,,,bmjopen-2020-039871,Jan-21
,,,,,,bmjopen-2020-039875,Jan-21
,,,,,,bmjopen-2020-039885,Jan-21
,,,,,,bmjopen-2020-039913,Jan-21
,,,,,,bmjopen-2020-039939,Jan-21
,,,,,,bmjopen-2020-039959,Jan-21
,,,,,,bmjopen-2020-039961,Jan-21
,,,,,,bmjopen-2020-039966,Jan-21
,,,,,,bmjopen-2020-039970,Jan-21
,,,,,,bmjopen-2020-039981,Jan-21
,,,,,,bmjopen-2020-040009,Jan-21
,,,,,,bmjopen-2020-040028,Jan-21
,,,,,,bmjopen-2020-040055,Jan-21
,,,,,,bmjopen-2020-040057,Jan-21
,,,,,,bmjopen-2020-040104,Jan-21
,,,,,,bmjopen-2020-040108,Jan-21
,,,,,,bmjopen-2020-040109,Jan-21
,,,,,,bmjopen-2020-040137,Jan-21
,,,,,,bmjopen-2020-040161,Jan-21
,,,,,,bmjopen-2020-040182,Jan-21
,,,,,,bmjopen-2020-040205,Jan-21
,,,,,,bmjopen-2020-040214,Jan-21
,,,,,,bmjopen-2020-040228,Jan-21
,,,,,,bmjopen-2020-040238,Jan-21
,,,,,,bmjopen-2020-040252,Jan-21
,,,,,,bmjopen-2020-040262,Jan-21
,,,,,,bmjopen-2020-040267,Jan-21
,,,,,,bmjopen-2020-040268,Jan-21
